,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
63,1137,167,95030,"i know how to define a package - but how do i make it available (to myself) at all  has_external_tag ? say i have the package file commonstuff.sty, that i want to be able to  has_external_tag  in any .tex file i create on my computer. where do i put it? do i need to run some installer on it, or is it enough to keep it in a certain folder? note: i know i can just place it in the same folder as the .tex file, but that's not what i'm after here. i'm looking for a way to ""install"" the package centrally on my computer.","Where do I place my own .sty files, to make them available to all my .tex files?",11,6,1138.0,223.0,2010-08-05 13:50:44,<packages><installing><texmf>,,1,570
64,1319,397,68108," has_external_tag  you were asked to show  has_external_tag  of beaut has_external_tag ully typeset documents in tex & friends, what would you suggest? preferably documents available  has_external_tag  (i'm aware i could go to a bookstore and find many such documents called 'books'). extra bonus for documents whose latex  has_external_tag  is available. this is not an idle question. seeing great  has_external_tag  of any craft is both educational and inspiring, let alone explaining why we prefer tex to word or other text  has_external_tag . for instance, i like how philipp lehman's font installation guide looks. i don't know enough latex to realize how much customization was done, but the toc looks polished. your nominations, please ...",Showcase of beautiful typography done in TeX & friends,61,4,,564.0,2010-08-08 00:51:47,<typography><big-list><examples>,,1,834
65,1325,70,8544,"i'd like to be able to use  has_external_tag  with  has_external_tag . at the moment i have an  has_external_tag  in my . has_external_tag config file for a word-based diff: [ has_external_tag ] wdiff = diff --color-words but is it possible to make an  has_external_tag  that will use  has_external_tag  then compile the  has_external_tag  and open the created dvi/pdf file? probably the best approach to this is using  has_external_tag  difftool, but has anyone already made an appropriate script?",Using latexdiff with git,6,1,1417.0,422.0,2010-08-08 04:15:01,<revision-control><latexdiff><git>,,1,524
66,1375,63,35111,i found this page with some  has_external_tag : http://en.wikibooks.org/wiki/latex/algorithms_and_pseudocode i'm wondering which one to use. any suggestions? i'm using other  has_attached_tag  too so whichever is less likely to interfere with them is better for me.,What is a good package for displaying algorithms?,5,2,,572.0,2010-08-09 07:04:53,<packages><algorithms><pseudocode>,,1,356
67,1390,73,16300,"i've read various  has_external_tag  to questions on here that suggest the original computer modern  has_external_tag  have been superceded. sometimes it is suggested we use the cm-super package, sometimes that we instead use latin modern  has_external_tag . which is better? which is easier to get working? (getting new  has_external_tag  to work in latex seems a daunting task...) which look better?",Latin Modern vs cm-super?,5,1,1393.0,215.0,2010-08-09 12:07:52,<fonts><computer-modern><latin-modern>,,1,376
68,1423,52,20850,"say i made a  has_external_tag  presentation and i want to print it out. is there a nice way to make  has_external_tag  ignore the pauses so that i don't get lots of pages with duplicate information? of course there are some things one could do with find & replace, but i would prefer a more sophisticated solution  has_external_tag  such exists.",Is there a nice way to compile a beamer presentation without the pauses?,5,3,1426.0,166.0,2010-08-09 20:12:58,<beamer>,,1,340
69,1551,143,33470,"i'm asking here a question which was asked on the italian tex group forum. is there a way to produce  has_external_tag   has_external_tag  automatically from a latex  has_external_tag ? i should remark that  has_external_tag  is just  has_external_tag +a subset of  has_external_tag +some  has_external_tag  for  has_external_tag , packed in a zip file. so one can settle with the existing  has_external_tag  for  has_external_tag   has_external_tag . still something better could be done for  has_external_tag   has_external_tag . in the first place,  has_external_tag  accepts only a subset of  has_external_tag . then it would be nice to produce the file with the  has_external_tag  from the latex  has_external_tag  too. finally, i'm not sure how it works, but  has_external_tag   has_external_tag  allow for automatic  has_external_tag  of words. by this i mean that  has_external_tag  can be specified in the  has_external_tag  file itself, so that a reader will not need to know  has_external_tag   has_external_tag . note that since  has_external_tag   has_external_tag  are resizable, all possible points of  has_external_tag  must be specified.",Use LaTeX to produce Epub,8,8,,260.0,2010-08-11 16:47:42,<conversion><ebook>,,1,887
70,1574,68,73002,"i'm aware that it's possible to embed some kinds of videos and  has_external_tag  in latex  has_external_tag  (using the  has_external_tag  or prosper classes) but i couldn't locate good  has_external_tag  on this. my  has_external_tag  searches returned a list of scattered forum questions and  has_external_tag . could anybody give a link to some help or  has_external_tag  page that systematically deals with the various ways of  has_external_tag  videos and  has_external_tag , the file types that work, etc.?",Embedding videos and animations,6,0,,738.0,2010-08-11 21:44:11,<beamer><animations>,,1,456
71,1756,81,23781,"i have heard a lot about latex, but never used it myself. it is mainly used for typesetting professional  has_external_tag  papers. but i am not writing  has_external_tag  papers. is latex for me?  has_external_tag  yes, why should i be sh has_external_tag ting from openoffice to latex? what does latex offer to the normal user who uses word processing software to make all kind of  has_external_tag  documents?",Why should I use LaTeX?,17,0,1760.0,813.0,2010-08-15 11:43:30,<latex-project>,,1,457
72,1863,112,8312,"the  has_external_tag   has_external_tag  says: ""make sure it comes last of your loaded  has_external_tag "". the reason is that it redefines many latex commands. it's a rule of thumb that helps to avoid  has_external_tag . however, there are exceptions, for instance the  has_external_tag  user's guide  has_external_tag  that  has_external_tag  has to be loaded after  has_external_tag . to avoid problems when adding hypertext functionality: do you know further such exceptions?",Which packages should be loaded after hyperref instead of before?,10,6,1868.0,213.0,2010-08-17 00:39:23,<packages><hyperref><incompatibility>,,1,503
73,1930,61,9213,"is there ever a case when the use of \begingroup is preferred to \bgroup? obviously, \bgroup is necessary in  has_external_tag  where you need to have balanced  has_external_tag  and thus cannot use {, but when is it necessary to use \begingroup? a related question would be: what's the difference between a simple group and a semi-simple group?",When should one use \begingroup instead of \bgroup?,2,0,1932.0,647.0,2010-08-18 07:35:49,<tex-core><best-practices><grouping><implicit-braces>,,1,413
74,1980,78,36300,"in the  has_external_tag  section of does it matter  has_external_tag  i use \textit or \it, i asked for a clar has_external_tag ication of these points. the clar has_external_tag ication has mostly been made, but it was requested that i turn this into a question to provide for more room for this question to be fielded. so here it is: please explain the d has_external_tag ference between \emph and \textit. when should they be used, respectively?",\emph or \textit,2,1,1983.0,84.0,2010-08-18 18:57:12,<fonts><best-practices><italic><emphasis><semantics>,,1,556
75,2044,62,38337,"tikz is undergoing lots of development with new features being added, but the  has_external_tag  distributed with standard tex releases are often a little old. how do i get the latest version?  has_external_tag  i want to be sure that i get the latest stable version, how do i do that? note: i'm not asking this question for myself, but because a question like this seems to be useful for pointing to it when a new feature of tikz is mentioned in an answer to some other question. feel free to post  has_external_tag  for any operating system/tex distribution combination.",How to install a current version of TikZ?,5,4,12090.0,83.0,2010-08-19 14:11:16,<tikz-pgf><installing>,,1,577
